,start,end,x,y,bezit,code
332,2599.4156004031,2606.5323560142,3,3, TEG,Nothing
333,2603.5323560142,2609.0684400308,3,4, TEG,Nothing
334,2606.0684400308,2609.8681779278,2,4, TEG,Nothing
335,2608.6521179521,2618.7858523823998,2,1,NEC,Nothing
336,2616.265869451,2622.2657887422,2,2, TEG,Nothing
337,2619.2657887422,2629.8477635210998,1,3, TEG,Nothing
338,2620.7913949584,2640.7913949584,0,0,NEC,Goal TEG
339,2626.8477635210998,2637.0075468054,2,3, TEG,Nothing
340,2683.7868843838,2692.5154808036,2,2,NEC,Nothing
341,2689.9713707075,2695.0914758598,1,2, TEG,Nothing
342,2692.0914758598,2697.7954114203,1,3, TEG,Nothing
343,2705.5765114058,2720.4524796943,1,3, TEG,Nothing
344,2724.5878605098,2733.6277619094,3,2,NEC,Nothing
345,2730.6277619094,2738.5845801810997,3,3,NEC,Nothing
346,2735.5845801810997,2750.19206136,3,4,NEC,Nothing
347,2760.2204137082,2773.8602461159003,2,1, TEG,Nothing
348,2785.1614580045,2794.1351052255,2,2, TEG,Nothing
349,2791.1351052255,2799.0507324466,3,3, TEG,Nothing
350,2799.0507332465995,2822.5979251674,3,3, TEG,Nothing
351,2819.5979251674,2826.8482062726002,2,3, TEG,Nothing
352,2823.8482062726002,2842.1915598424,1,3, TEG,Nothing
353,2849.1635062078003,2853.8914899787,1,3, TEG,Nothing
354,2850.8914899787,2858.6809015006,1,4, TEG,Nothing
355,2874.52,2884.96,0,0,NEC,Goal TEG
356,2881.5682159122,2888.6878274231,1,4, TEG,Nothing
357,2885.6878274231,2898.6152233137,2,4, TEG,Nothing
358,2932.0056389540005,2940.1276834774,2,2,NEC,Nothing
359,2937.1276834774,2943.0477285099,3,3,NEC,Nothing
360,2952.4230351670003,2958.9788648211997,3,4,NEC,Nothing
361,2968.8505939014003,2976.0182728572,1,1, TEG,Nothing
362,2973.0182728572,2986.7894238153003,1,2, TEG,Nothing
363,3003.0507991394,3011.4584366586,1,2, TEG,Nothing
364,3009.1098437438,3014.5337805339,2,1,NEC,Nothing
365,3011.5337805339,3018.0136106040004,1,2,NEC,Nothing
366,3015.0136106040004,3022.1096658871998,1,3,NEC,Nothing
367,3019.1096658871998,3027.9833963153,1,2,NEC,Nothing
368,3025.0194784588,3030.9473149719,2,2,NEC,Nothing
369,3027.9833971153002,3034.4251787263,1,2,NEC,Nothing
370,3031.4251787263,3037.1529799304,2,4,NEC,Nothing
371,3035.0169030923,3039.5207345619,3,1, TEG,Nothing
372,3036.5207345619,3048.9925143632,3,2, TEG,Nothing
373,3046.504396145,3051.3574229602,1,2,NEC,Nothing
374,3048.3574229602,3055.7814158784004,2,2,NEC,Nothing
375,3052.7814158784004,3060.0531233078996,3,2,NEC,Nothing
376,3057.0531233078996,3066.0507948848,3,3,NEC,Nothing
377,3063.0507948848,3071.0907787067,2,2,NEC,Nothing
378,3068.0907787067,3075.6487204821,1,3,NEC,Nothing
379,3073.8884396556,3077.5043750093,3,1, TEG,Nothing
380,3074.5043750093,3079.5283677791,3,2, TEG,Nothing
381,3076.5283677791,3081.6802618149,2,2, TEG,Nothing
382,3079.9502110431,3088.9178492540996,2,3,NEC,Nothing
383,3085.9178492540996,3095.7417654459005,1,4,NEC,Nothing
384,3093.3949199189,3099.0347210214,2,2, TEG,Nothing
385,3096.0347210214,3103.4104770055,3,1, TEG,Nothing
386,3115.1359288289,3130.8299250557,1,3,NEC,Nothing
387,3127.8299250557,3134.4193501324,2,2,NEC,Nothing
388,3136.6509651187,3146.0747907566997,3,2, TEG,Nothing
389,3143.0747907566997,3150.5278774831,3,3, TEG,Nothing
390,3159.8392988543,3170.1509284733,3,3, TEG,Nothing
391,3167.1509284733,3175.0265095417,3,4, TEG,Nothing
392,3172.0265095417,3175.7465178683,2,4, TEG,Nothing
393,3174.0824890297,3177.4904675738,2,1,NEC,Nothing
394,3174.4904675738,3181.6481477679,1,1,NEC,Nothing
395,3184.9119921602,3194.2295974185,2,1,NEC,Nothing
396,3191.6861138178997,3199.2214811268,2,3, TEG,Nothing
397,3197.8054089063003,3204.2512412883,2,2,NEC,Nothing
398,3210.2748872472,3220.1689013971004,2,2,NEC,Nothing
399,3229.6324123452,3246.3200310402003,2,1, TEG,Nothing
400,3243.3200310402003,3257.0415767489003,3,3, TEG,Nothing
401,3268.3435783138,3276.4712408293,3,3, TEG,Nothing
402,3273.4712408293,3279.9399235028004,2,2, TEG,Nothing
403,3276.9399235028004,3282.9317134062,1,2, TEG,Nothing
404,3279.9317134062,3289.9920134894,2,4, TEG,Nothing
405,3292.1677346587,3297.3836538246,2,1,NEC,Nothing
406,3294.3836538246,3305.671061457,2,2,NEC,Nothing
407,3302.671061457,3311.2307006716997,1,2,NEC,Nothing
408,3309.3803315079,3313.1083405305,2,2, TEG,Nothing
409,3310.1083405305,3314.3881387768,2,1, TEG,Nothing
410,3314.3881395768,3330.77174534,2,1, TEG,Nothing
411,3327.77174534,3333.9840206592,2,3, TEG,Nothing
412,3330.9840206592,3338.1758654641,3,3, TEG,Nothing
413,3346.967264552,3355.5991473343,3,3, TEG,Nothing
414,3352.5991473343,3361.9699988664,2,3, TEG,Nothing
415,3387.8791975015997,3394.1270669098,2,3, TEG,Nothing
416,3391.1270669098,3397.8340702816,2,4, TEG,Nothing
417,3413.121373345,3421.7212996714,1,4, TEG,Nothing
418,3418.7212996714,3427.4842521399,2,4, TEG,Nothing
419,3429.7479564888,3437.8838410995,1,4, TEG,Nothing
420,3434.8838410995,3445.2319410562,1,3, TEG,Nothing
421,3442.2319410562,3446.9356612451,1,2, TEG,Nothing
422,3473.5826498328997,3481.3984741166996,1,2, TEG,Nothing
423,3478.7424866645,3482.1272046687,3,2,NEC,Nothing
424,3479.1272046687,3484.0071143153004,2,2,NEC,Nothing
425,3481.0071143153004,3485.3511622581,1,2,NEC,Nothing
426,3482.3511622581,3492.1268810064003,2,1,NEC,Nothing
427,3489.1268810064003,3496.1728021915997,2,3,NEC,Nothing
428,3501.5564894465997,3516.6519255466997,2,2, TEG,Nothing
429,3513.6519255466997,3518.6634690872997,2,3, TEG,Nothing
430,3516.5033807053005,3526.2312855055998,2,2,NEC,Nothing
431,3523.2312855055998,3531.013286234,1,3,NEC,Nothing
432,3535.3808209843,3545.6285282870003,3,2, TEG,Nothing
433,3542.6285282870003,3546.3050473928997,3,3, TEG,Nothing
434,3545.1449401623,3548.544905501,1,2,NEC,Nothing
435,3545.544905501,3552.5608205293,1,3,NEC,Nothing
436,3550.4167327643,3556.752628553,3,1, TEG,Nothing
437,3553.752628553,3563.3662117471995,3,3, TEG,Nothing
438,3583.4981694483004,3591.3378403365996,3,3, TEG,Nothing
439,3588.3378403365996,3599.310871613,2,4, TEG,Nothing
440,3629.8376701159004,3639.7334300516,1,4, TEG,Nothing
441,3636.7334300516,3644.7717801945,2,4, TEG,Nothing
442,3647.0011847294,3667.2326684021004,2,1,NEC,Nothing
443,3664.2326684021004,3669.5890983089002,1,2,NEC,Nothing
444,3676.7886203103003,3684.3564461851,3,2, TEG,Nothing
445,3681.3564461851,3698.7609733071004,3,3, TEG,Nothing
446,3716.7256278117998,3723.1172623510997,3,3, TEG,Nothing
447,3720.1172623510997,3734.0003697278003,3,4, TEG,Nothing
448,3731.0003697278003,3735.4786894411,2,3, TEG,Nothing
449,3733.8146205072,3742.798364683,2,2,NEC,Nothing
450,3742.9636879697996,3751.9156787811,2,2,NEC,Nothing
451,3748.9156787811,3756.2514310295,1,2,NEC,Nothing
452,3753.2514310295,3760.2731519218,1,3,NEC,Nothing
453,3757.2731519218,3767.9528006971996,1,4,NEC,Nothing
454,3764.9528006971996,3775.1020494890004,2,4,NEC,Nothing
455,3772.1020494890004,3783.3097357077004,3,4,NEC,Nothing
456,3798.1703875987,3810.2659769323,2,1, TEG,Nothing
457,3807.2659769323,3812.0441792125,3,3, TEG,Nothing
458,3813.6838598319,3822.4357796717,1,2,NEC,Nothing
459,3819.8996037498,3828.7227604211,3,3, TEG,Nothing
460,3827.8666577869,3836.0074653027,1,2,NEC,Nothing
461,3834.1753518234004,3838.3193705046997,3,3, TEG,Nothing
462,3835.3193705046997,3842.2151784021003,2,3, TEG,Nothing
463,3840.8781600888,3844.4181000884005,2,1,NEC,Nothing
